label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
No,2020,61292,0,"improving performance with bulk-inserts in oracle r-trees n an , k kanth , s ravada vldb 2003",,,,"improved query performance with variant indexes pon o'nqua , d quass",,"extended paper , available on h ttp : / www . c s. umb . edu / -- po",
No,2022,48213,0,"efficient query processing for multi-dimensionally clustered tables in db2 b bhattacharjee , s padmanabhan , t malkemus , t lai , l cranston , m huras",,vldb,2003.0,efficient query processing in geographic information systems,bc ooi,,1990.0
No,2023,10429,0,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"s srinivasa , s kumar",,,"on the performance analysis of multi-dimensional r-tree-based data structures y theodoridis , t sellis greece : national technical university of athens ,",,,
No,2023,17279,0,a platform based on the multi-dimensional data model for analysis of bio-molecular structures vldb 2003,"s srinivasa , s kumar",,,"a simulation model for performance analysis of large shared data bases vldb ,",c hulten,,1977.0
No,2027,890,0,data compression in oracle 2003,"m pіss , d potapov",vldb,,data compression for bitmap indexes,y chen,,
No,2027,21785,0,data compression in oracle 2003,"m pіss , d potapov",vldb,,image data compression : a review ak jam,,"proc . ieee ,",
No,2027,55034,0,data compression in oracle 2003,"m pіss , d potapov",vldb,,data compression in databases,g ray,,
No,2028,1129,0,operator scheduling in a data stream manager 2003,"d carney , u чetintemel , a rasin , s zdonik , m cherniack , m stonebraker",vldb,,"chain : operator scheduling for memory minimization in data stream systems b babcock , s babu , m datar , r motwani 2003.0",,"sigmod conference ,",
No,2029,5591,0,"efficient ir-style keyword search over relational databases v hristidis , l gravano , y papakonstantinou 2003",,vldb,,"efficient peer-to-peer keyword searching lecture notes in computer science ,","p reynolds , a vahdat",,2003.0
No,2029,50687,0,"efficient ir-style keyword search over relational databases v hristidis , l gravano , y papakonstantinou 2003",,vldb,,efficiency of nesting relational document database systems,"j zobel , ja thom , r sacks-davis",,
No,2030,6677,0,locating data sources in large distributed systems vldb,"l galanis , y wang , s jeffery , d dewitt",,2003.0,"replicated data management in distributed database systems sh son sigmod record ,",,,1988.0
No,2030,20709,0,locating data sources in large distributed systems vldb,"l galanis , y wang , s jeffery , d dewitt",,2003.0,"achieving robustness in distributed database systems acm transactions on database systems , 1983.0","dl eager , kc sevcik",,
No,2030,41758,0,locating data sources in large distributed systems vldb,"l galanis , y wang , s jeffery , d dewitt",,2003.0,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham","sigmod conference ,",1997.0
No,2036,47255,0,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,keyword search in databases,sv rajnikant,,
No,2040,32599,0,"xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data s berger , f bry , s schaffert , c wieser",,vldb,2003.0,"qursed : querying and reporting semistructured data y papakonstantinou , m petropoulos , v vassalos",,,
No,2044,8509,0,the zero-delay data warehouse : mobilizing heterogeneous databases vldb 2003,e kќhn,,,integration of heterogeneous databases jma dãaz,,,
No,2045,2056,0,commercial use of database technology h schіning,,vldb,2003.0,component technology,k kroeker,"ieee computer ,",
No,2045,55500,0,commercial use of database technology h schіning,,vldb,2003.0,computer technology and the database user tc chen,,"vldb surveys ,",
No,2046,5536,0,grid and applications ( industrial session ) vldb 2003,f leymann,,,web services ( industrial session ),f cabrera,,
No,2048,12798,0,privacy-enhanced data management for next-generation e-commerce 2003,,,,special section on data management issues in e-commerce a dogac,,"acm sigmod record ,",
No,2049,1950,0,the semantic web : semantics for data on the web 2003,,,,cream-creating metadata for the semantic web,shs staab,"computer networks ,",
No,2049,44449,0,the semantic web : semantics for data on the web 2003,,,,"cream : cream metadata for the semantic web computer networks ,","s handschuh , s staab",,
No,2058,21740,0,from focused crawling to expert information : an application framework for web exploration and portal generation vldb 2003,"s sizov , j graupmann , m theobald",,,"portals : toward an application framework for interoperability ma smith communications-acm , 2004.0",,,
No,2064,41494,0,integrating information for on demand computing n mattos vldb,,,2003.0,"yield management for on demand computing services l wynter , z liu , p dube",,,
No,2065,24289,0,"a nanotechnology-based approach to data storage e eleftheriou , p bфchtold , g cherubini , a dholakia , c hagleitner , t loeliger , a pantazi , h pozidis , t albrecht , g binnig , m despont , u drechsler , u dќrig , b gotsmann , d jubin , w hфberle , m lantz , h rothuizen , r stutz , p vettiger , d wiesmann",,vldb,2003.0,"data storage technology s setia , o frieder , d grossman",,,
No,2067,28827,0,the data-centric revolution in networking,s shenker,vldb,2003.0,"the role of isdn in data networking chw everrett , km blakey , lnc morgan",,"bt technology journal ,",1998.0
No,2069,54035,0,complex queries over web repositories vldb 2003,"s raghavan , h garcia-molina",,,"optimizing queries over multimedia repositories s chaudhuri , l gravano",,,
No,2069,57141,0,complex queries over web repositories vldb 2003,"s raghavan , h garcia-molina",,,optimizing top-k selection queries over multimedia repositories 2004.0,"s chaudhuri , l gravano , a marian","knowledge and data engineering , ieee transactions on ,",
No,2070,49730,0,efficient mining of xml query patterns for caching,"l yang , m lee , w hsu",vldb,2003.0,"efficiently mining long patterns from databases sigmod record ,",â ? ¦,,1998.0
No,2076,38242,0,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"compensation-based on-line query processing v srinivasan , mj carey 1992.0",,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",
No,2076,61103,0,mixed mode xml query processing vldb,"a halverson , j burger , l galanis , a kini , r krishnamurthy , a rao , f tian , s viglas , y wang , j naughton , d dewitt",,2003.0,"data stream query processing n koudas , d srivastava proceedings of 29th international conference on very large & hellip ; ,",,,2003.0
No,2078,17611,0,efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree automata-based approach c koch vldb 2003,,,,"efficient processing of interactive relational data base queries expressed in logic vldb , 1981.0",dhd warren,,
No,2079,42348,0,query processing for high-volume xml message brokering 2003,"y diao , m franklin",vldb,,"xml query processing d florescu , d kossmann",,"data engineering , 2004 . proceedings . 20th international",
No,2082,4146,0,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,parallel database systems in the 1990 's,mj carey,acm computing surveys,
No,2082,16499,0,on the costs of multilingualism in database systems 2003,"a kumaran , j haritsa",vldb,,modern database systems w kimâ ? ¦,,,1995.0
No,2083,47913,0,distributed top-n query processing with possibly uncooperative local systems vldb 2003,"c yu , g philip , w meng",,,"distributed query processing in database systems proc . acm sigmod , austin . tx . june ,","r epstein , m stonebraker , e wong",,
No,2086,9544,0,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,,on the materialization of webviews,"a labrinidis , n roussopoulos",,
No,2086,10005,0,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,,"optimization of large join queries a swani , a gupta proceedings of the acm sigmod conference on management of & hellip ; ,",,,
No,2086,21619,0,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,,"optimization of multi-way join queries h lu , mc shan , kl tan proceedings of the 17th interational conference on",,,
No,2086,30817,0,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,,minimization of tree pattern queries,"s amer-yahia , s cho , lvs lakshmanan , d srivastava",,
No,2086,35135,0,"on the minimization of xpath queries s flesca , f furfaro , e masciari 2003",,vldb,,"optimization of nested queries revisited ra ganski , hkt wong proceedings of acm sigmod international conference on",,,
No,2093,5110,0,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,stream cube : an architecture for multi-dimensional analysis of data streams 2005.0,"j han , y chen , g dong , j pei , b wah , j wang , y cai","distributed and parallel databases ,",
No,2093,10429,0,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,"on the performance analysis of multi-dimensional r-tree-based data structures y theodoridis , t sellis greece : national technical university of athens ,",,,
No,2093,22068,0,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,"a platform based on the multi-dimensional data model for analysis of bio-molecular structures s srinivasa , s kumar proceedings of the international conference on very large & hellip ; ,",,,
No,2093,51708,0,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,"a new approach to neurocontrol based on fourier analysis and nonuniform multi-dimensional sampling a dzielinski , r zbikowski applied mathematics and computer science ,",,,1996.0
No,2094,56225,0,combi-operator : database support for data mining applications vldb 2003,"a hinneburg , w lehner , d habich",,,"high dimensional indexing structures database support for next decade 's applications proc . acm sigmod , page ,","s berchtold , d keim",,
No,2097,36935,0,"scheduling for shared window joins over data streams m hammad , m franklin , w aref , a elmagarmid 2003",,vldb,,querying sliding windows over on-line data streams l golab,,,
No,2097,49642,0,"scheduling for shared window joins over data streams m hammad , m franklin , w aref , a elmagarmid 2003",,vldb,,adaptive load shedding for windowed stream joins 2005.0,"b gedik , kl wu , ps yu , l liu","proceedings of the 14th acm international conference on & hellip ; ,",
No,2098,21619,0,"maximizing the output rate of multi-way join queries over streaming information sources s viglas , j naughton , j burger",,vldb,2003.0,"optimization of multi-way join queries h lu , mc shan , kl tan proceedings of the 17th interational conference on",,,
No,2099,8466,0,"holistic twig joins on indexed xml documents h jiang , w wang , h lu , j yu 2003",,vldb,,"efficient structural joins on indexed xml documents vldb , 2002.0","sy chien , z vagena , d zhang , vj tsotras , c zaniolo",,
No,2101,2988,0,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,,"an implementation technique for database query languages p buneman , re frankel , r nikhil acm transactions on database systems ,",,,1982.0
No,2101,42537,0,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,,"optimization techniques for queries with expensive predicates acm transactions on database systems ,",jm hellerstein,,
No,2101,52063,0,"aquery : query language for ordered data , optimization techniques , and experiments 2003","a lerner , d shasha",vldb,,"a query language for multidimensional arrays : design , implementation , and optimization techniques l libkin sigmod conference ,",,,1996.0
No,2102,44080,0,tuple routing strategies for distributed eddies vldb 2003,"f tian , d dewitt",,,"analysis of distributed database strategies vldb conference ,","r epstein , m stonebraker",,
No,2108,51020,0,temporal slicing in the evaluation of xml queries vldb,"d gao , r snodgrass",,2003.0,the complexity of evaluating relational queries ss cosmadakis,,"proceedings of the 2nd acm sigact-sigmod symposium on & hellip ; ,",1983.0
No,2109,10195,0,"the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies a tsois , t sellis vldb",,,2003.0,"query optimization in the presence of limited access patterns d florescu , a levy sigmod conference ,",,,1999.0
No,2109,55856,0,"the generalized pre-grouping transformation : aggregate-query optimization in the presence of dependencies a tsois , t sellis vldb",,,2003.0,"query optimization in the presence of top-k predicates lp mahalingam , ks candan",,,
No,2111,3511,0,the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces 2003,"g qian , q zhu , q xue , s pramanik",vldb,,"the r + - tree : a dynamic indexfor multi-dimensionalobjects proc . 13th int . conf . on very large databases ( vldb ) ,","t sellis , n roussopoulos , c faloutsos",,
No,2111,14294,0,the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces 2003,"g qian , q zhu , q xue , s pramanik",vldb,,"the pyramid-technique : towards breaking the curse of dimensional data spaces s berchtold , d keim , hp kriegel proc . acm sigmod int . conf . managment of data , seattle ,",,,
No,2111,22591,0,the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces 2003,"g qian , q zhu , q xue , s pramanik",vldb,,"the r + - tree : a dynamic index for multi-dimensional data t sellis , n roussopoulos , c faloutsos proceedings of vldb 1987 ,",,,
No,2113,4298,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,continuous queries over data streams,"s balu , j widom",,
No,2113,20967,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,on computing correlated aggregates over continuous data streams,"j gehrke , f korn , d srivastava",,
No,2113,27237,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,survey : continuous query over data streams,s rahul,"acm sigmod record ,",
No,2113,30937,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,"continously adaptive continuous queries over data streams s madden , ma shah , jm hellerstein , v raman",,"acm sigmod ,",
No,2113,50593,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,approximate caching for continuous queries over distributed data sources,"c olston , j widom",,
No,2113,54465,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,continously adaptive continuous queries over streams proc . of acm sigmod,"s madden , m shah , j hellerstein , v raman",,
No,2113,60992,0,"processing sliding window multi-joins in continuous queries over data streams l golab , m жzsu",,vldb,2003.0,processing frequent items over distributed data streams dd zhang,,,
No,2118,2389,0,"continuous k-nearest neighbor queries for continuously moving points with updates g iwerks , h samet , k smith",,vldb,2003.0,"nearest neighbor queries proc . of acm-sigmod ,","n rossopoulos , s kelly , f vincent",,
No,2118,45952,0,"continuous k-nearest neighbor queries for continuously moving points with updates g iwerks , h samet , k smith",,vldb,2003.0,k-nearest neighbor search for moving query point,"z song , n roussopoulos","lecture notes in computer science ,",2001.0
No,2120,21476,0,an almost-serial protocol for transaction execution in main-memory database systems 2002,"s blott , h korth",vldb,,"recovery protocols for shared memory database systems sigmod conference , 1995.0","ld molesky , k ramamritham",,
No,2120,24023,0,an almost-serial protocol for transaction execution in main-memory database systems 2002,"s blott , h korth",vldb,,"secure transaction processing in real-time database systems proc . of acm sigmod conf , may ,","b george , j haritsa",,
No,2123,55124,0,exploiting versions for on-line data warehouse maintenance in molap servers vldb 2002,"h kang , c chung",,,"extracting delta for incremental data warehouse maintenance p ram , l do",,,
No,2125,6288,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"declarative updates of relational databases w chen acm transactions on database systems ,",,,1995.0
No,2125,8133,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"proximity search in databases g roy , s narayanan , v suresh , g hector",,"proceedings of the 24th vldb conference ,",
No,2125,23788,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,temporal inegrity constraints in relational databases j chomicki,,,
No,2125,27021,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,shrex : managing xml documents in relational databases 2004.0,"f du , s amer-yahia , j freire","proceedings of the international conference on very large & hellip ; ,",
No,2125,28688,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"constraints on null values in relational databases vldb , 1981.0",bs goldstein,,
No,2125,39994,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"set-oriented production rules in relational databases j widom , s finkelstein proc . of the acm sigmod conference on management of data ,",,,
No,2125,40109,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"dbxplorer : a system for keyword-based search over relational databases s agrawal , s chaudhuri , g das",,,
No,2125,42659,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"construction of relations in relational databases acm transactions on database systems ,",el lozinskii,,1980.0
No,2125,45010,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,sqlj : java and relational databases g clossman,,,1998.0
No,2125,45579,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"joining interval data in relational databases j enderle , m hampel , t seidl proceedings of the 2004 acm sigmod international conference & hellip ; , 2004.0",,,
No,2125,56256,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,watermarking relational databases i ndiana : the center for education and research in information,"r sion , m atallah , s prabhakarl",,
No,2125,59643,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"view indexing in relational databases n roussopoulos acm transactions on database systems , 1982.0",,,
No,2125,64083,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"indexing relational database content offline for efficient keyword-based search q su , j widom 2003.0",,,
No,2126,631,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"mining fuzzy association rules in database mk chan , f ada , hw man sigmod record ,",,,
No,2126,3053,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"parallel mining of association rules r agrawal , jc shafer",,,
No,2126,3953,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"wong . m , â ?? mining fuzzy association rules in databases , â ?? c kuok , a fu",,"sigmod record-quarterly publication of thespecial interest & hellip ; ,",
No,2126,7065,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"scalable parallel data mining for association rules sigmod conference , 1997.0",eh hanâ ? ¦,,
No,2126,11368,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"mining association rules r agrawal , r srikant proc . of the 21 stvldb conf . zurich switzerland ,",,,
No,2126,23531,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"mining multi-dimensional association rules using data cubes j han , m kamber , j chiang",,,
No,2126,33027,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,maintaining data-driven rules in databases a gal,,,
No,2126,34173,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,privacy preserving data mining 2002.0,"y lindell , b pinkas","journal of cryptology ,",
No,2126,42336,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"association rule mining over interval data r miller , y yang",,,
No,2126,42426,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"mining optimized association rules for numeric data proceedings of the acm sigmod international conference on & hellip ; ,","t fukuda , y morimoto , s morishita , t tokuyama",,
No,2126,50395,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,association rule hiding,"vs verykios , ak elmagarmid , e bertino , y saygin , e","ieee transactions on knowledge and data engineering ,",2004.0
No,2126,54663,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,eect of data skewness in parallel mining of association rules,"dw cheung , y xiao",,
No,2126,61022,0,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,"mining association rules in multiple relations lecture notes in computer science ,","l dehaspe , l de raedt",,1997.0
No,2129,14575,0,reverse nearest neighbor aggregates over data streams 2002,"f korn , s muthukrishnan , d srivastava",vldb,,"on reverse nearest neighbor queries a maheshwari , j vahrenhold , n zeh",,,
No,2133,47551,0,"the generalized mdl approach for summarization l lakshmanan , r ng , c wang , x zhou , t johnson",,vldb,2002.0,"the chaining approach for software test data generation r ferguson , b korel acm transactions on software engineering and methodology ( & hellip ; , 1996.0",,,
No,2139,59537,0,information integration and xml in ibm 's db2 p selinger vldb,,,2002.0,"infomaster-an information integration toolkit om duschka , mr genesereth",,"technical report , department of computer science . stanford",
No,2144,51653,0,"xmark : a benchmark for xml data management a schmidt , f waas , m kersten , m carey , i manolescu , r busse vldb 2002",,,,scientific data management,"jc french , ak jones , jl pfaltz","sigmod record ,",
No,2144,63411,0,"xmark : a benchmark for xml data management a schmidt , f waas , m kersten , m carey , i manolescu , r busse vldb 2002",,,,"linear road : a stream data management benchmark a arasu , m cherniack , e galvez , d maier , a maskey , 2004.0",,"proceedings of the international conference on very large & hellip ; ,",
No,2147,46922,0,"the denodo data integration platform a pan , j raposo , m сlvarez , p montoto , v orjales , j hidalgo , l ardao , a molano , с viёa vldb 2002",,,,the information manifold approach to data integration a levy,,,
No,2159,26476,0,information management challenges from the aerospace industry s sripada vldb 2002,,,,information security management : global challenges in the new millennium 2001.0,gs dhillon,,
No,2161,1296,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,missing information ( applicable and non-applicable ) in relational databases,ef codd,"acm sigmod rec ,",
No,2161,6688,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"bidirectional expansion for keyword search on graph databases v kacholia , s pandit , s chakrabarti , s sudarshan , proceedings of the 31st international conference on very & hellip ; , 2005.0",,,
No,2161,26483,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"discover : keyword search in relational databases in proceedings of the international conference on v hristidis , y papakonstantinou",,"hang kong , china ,",
No,2161,27585,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"distance browsing in spatial databases h samet , g hjaltason acm tods ,",,,
No,2161,36689,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"beyond relational databases information and software technology ,",ms jackson,,1990.0
No,2161,38390,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"dbxplorer : enabling keyword search over relational databases proceedings of the 2002 acm sigmod international conference & hellip ; , 2002.0","s agrawal , s chaudhuri , g das",,
No,2161,45579,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,"joining interval data in relational databases j enderle , m hampel , t seidl proceedings of the 2004 acm sigmod international conference & hellip ; , 2004.0",,,
No,2161,56256,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,watermarking relational databases i ndiana : the center for education and research in information,"r sion , m atallah , s prabhakarl",,
No,2166,22394,0,"database technologies for electronic commerce r agrawal , r srikant , y xu 2002",,vldb,,"smart cards in electronic commerce nt trask , mv meyerstein bt technology journal , 1999.0",,,
No,2166,22493,0,"database technologies for electronic commerce r agrawal , r srikant , y xu 2002",,vldb,,"critical database technologies for high energy physics dm malon , en may proceedings of the international conference on very large & hellip ; , 1997.0",,,
No,2166,30616,0,"database technologies for electronic commerce r agrawal , r srikant , y xu 2002",,vldb,,"active views for electronic commerce vldb , 1999.0",s abiteboul,,
No,2166,55962,0,"database technologies for electronic commerce r agrawal , r srikant , y xu 2002",,vldb,,an introduction to electronic commerce 1999.0,"sge garrett , pj skevington","bt technology journal ,",
No,2166,63415,0,"database technologies for electronic commerce r agrawal , r srikant , y xu 2002",,vldb,,"electronic commerce g doukidis , m themistocleous , w drakos , a 1998.0",,,
No,2168,14640,0,caching technologies for web applications 2001,c mohan,vldb,,techniques and applications,m views,"montreal , canada , june ,",
No,2168,18817,0,caching technologies for web applications 2001,c mohan,vldb,,contextual insight in search : enabling technologies and applications a ã?hrn,,"proceedings of the 31st international conference on very & hellip ; ,",2005.0
No,2168,54205,0,caching technologies for web applications 2001,c mohan,vldb,,"hyper-programming web applications jd fox , h detmold , k falkner",,,
No,2169,56875,0,"approximate query processing : taming the terabytes m garofalakis , p gibbons vldb",,,2001.0,"dynamic sample selection for approximate query processing b babcock , s chaudhuri , g das",,"sigmod conference ,",2003.0
No,2174,29821,0,"legodb : customizing relational storage for xml documents p bohannon , j freire , j haritsa , m ramanath , p roy , j simщon vldb",,,2002.0,efficient relational storage and retrieval of xml documents,"a schmidt , ml kersten , m windhouwer , f waas","webdb ( informal proceedings ) ,",2000.0
No,2179,10947,0,a formal perspective on the view selection problem vldb 2001,"r chirkova , a halevy , d suciu",,,"theoretical perspectives on instructional problems rj menges , m svinicki",,"new directions for teaching and learning ,",
No,2180,26853,0,"generic schema matching with cupid j madhavan , p bernstein , e rahm",,vldb,2001.0,"schema and ontology matching with coma + + proceedings of the 2005 acm sigmod international conference & hellip ; ,","d aumueller , hh do , s massmann , e rahm",,2005.0
No,2180,56834,0,"generic schema matching with cupid j madhavan , p bernstein , e rahm",,vldb,2001.0,semantic schema matching,"f giunchiglia , p shvaiko , m yatskevich",,
No,2183,7945,0,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,"data management for earth system science j frew , j dozier 1997.0",,"sigmod record ,",
No,2183,35130,0,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,data management for earth science systems j frew,,"sigmod record ,",
No,2183,35371,0,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,data management for peer-to-peer computing : a vision,"a kementsietsidis , j mylopoulos , l serafini , i","acm sigmod webdb workshop &#39; 02 ,",
No,2183,41494,0,"data management for pervasive computing m cherniack , m franklin , s zdonik vldb",,,2001.0,"yield management for on demand computing services l wynter , z liu , p dube",,,
No,2185,7560,0,grid data management systems & services,,,2003.0,"dwms : data warehouse management system n mohan proceedings of the international conference on very large & hellip ; ,",,,1996.0
No,2185,10241,0,grid data management systems & services,,,2003.0,research directions in data base management systems,d tsichritzis,"acm sigmod record ,",1977.0
No,2185,16272,0,grid data management systems & services,,,2003.0,temporal support in database management systems,"g introduction , p statement",,
No,2185,22885,0,grid data management systems & services,,,2003.0,database systems management and oracle8 1998.0,cg doherty,"sigmod conference ,",
No,2185,26355,0,grid data management systems & services,,,2003.0,relational data-base management systems dd chamberlin,,"acm computing surveys ( csur ) ,",1976.0
No,2185,31511,0,grid data management systems & services,,,2003.0,"bpms : business process management systems acm sigois bulletin ,",d karagiannis,,1995.0
No,2185,33952,0,grid data management systems & services,,,2003.0,"codasyl data-base management systems rw taylor , rl frank 1976.0",,"acm computing surveys ( csur ) ,",
No,2185,52851,0,grid data management systems & services,,,2003.0,"evolution of data-base management systems jp fry , eh sibley acm computing surveys ( csur ) , 1976.0",,,
No,2185,53356,0,grid data management systems & services,,,2003.0,"data base management systems security and ingres d downs , gj popek very large data bases , 1979 . fifth international conference & hellip ; , 1979.0",,,
No,2185,58262,0,grid data management systems & services,,,2003.0,"management of it services m feridum , gd rodosek computer networks ,",,,
No,2186,277,0,"constructing and integrating data-centric web applications : methods , tools , and techniques 2003",,,,continuous querying in database-centric web applications,"jc shafer , r agrawal","www9 / computer networks ,",2000.0
No,2188,11577,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,"an efficient algorithm for discovering frequent subgraphs m kuramochi , g karypis 2004.0",,"ieee transactions on knowledge and data engineering ,",
No,2188,13443,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,xxl : a prototype for a library of query processing algorithms 2000.0,"j van den bercken , jp dittrich , b seeger",,
No,2188,15253,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,"efficient and extensible algorithms for multi query optimization d quass , a gupta , i mumick , j widom acm sigmod , may ,",,,
No,2188,16276,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,"efficient low-degree interconnection networks for parallel processing : topologies , algorithms , vlsi",ch yeh,,
No,2188,18611,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,stream processing of xpath queries sigmod,"a gupta , d suciu",,
No,2188,20318,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,"efficient and extensible algorithms for multi query optimization ps seshadri , s sudarshan , s bhobe",,"proc . sigmod , dallas , usa ,",
No,2188,43190,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,spade : an efficient algorithm for mining frequent sequences mj zaki,,"machine learning ,",2001.0
No,2188,50877,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,efficient xpath query processing on stored and streaming xml data,y chen,,
No,2188,51162,0,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,"blas : an efficient xpath processing system y chen , sb davidson , y zheng",,,
