label_str,label,id_x,title_x,manufacturer_x,price_x,id_y,title_y,manufacturer_y,price_y
No,0,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
No,0,687,grisoft avg anti-virus & anti-spyware 2 year subscription,grisoft,39.95,725,01-ssc-6991 sonicwall client/server anti-virus suite subscription license 3 years 10,,863.87
No,0,618,pop-up stopper professional,panicware,29.99,2141,system mechanic 6 professional,,36.9
No,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,176,adobe illustrator cs3 upgrade for mac,,206.99
No,0,1190,punch ! professional home design,punch ! software,89.99,1433,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
No,0,26,adobe premiere pro cs3 upgrade,adobe,299.0,183,onone software qx-tools pro 7 upgrade,,69.17
No,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,3190,microsoft ( r ) mappoint ( r ) 2006,,249.99
No,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,286,microsoft windows xp home edition sp2 retail box,,199.99
No,0,935,corel dvd moviefactory 6.0 plus,corel,79.99,1173,ulead ( r ) dvd moviefactory ( r ) 5,,49.99
No,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,1017,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
No,0,94,warlords 3 ( jewel case ),red-orb-entertainment,,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
No,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,371,adobe photoshop cs3 for mac upgrade,,189.99
No,0,506,corel wordperfect office 12 standard upgrade,corel,149.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
No,0,443,microsoft windows small business server premium 2003 r2 upgrade cd/dvd 5 client,microsoft,709.0,1169,microsoft ( r ) windows vista ( tm ) home premium,,239.99
No,0,855,micromat podlock ( mac ),micromat,69.0,536,micromat inc. diskstudio,,43.36
No,0,123,master server-upg,novastor corporation,,506,filemaker server 8,,929.99
No,0,396,quickbooks premier non-profit edition 2005,intuit inc.,499.95,1350,quickbooks ( r ),,199.99
No,0,372,readiris pro 11 corporate edition,iris inc.,399.99,311,iris inc readiris pro 11 corporate edition,,430.58
No,0,1284,punch ! master landscape & home design,punch ! software,99.99,2490,punch software 26100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
No,0,97,tournament poker 2005,eagle games,20.99,1087,tournament poker no limit texas holdem,,19.99
No,0,910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,176,adobe illustrator cs3 upgrade for mac,,206.99
No,0,1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,331,adobe indesign cs3 for mac,,725.99
No,0,604,microsoft office small business 2007 full version,microsoft,449.95,2847,microsoft office visio standard 2007 ( pc ),,249.95
No,0,513,mavis beacon typing 17 ( win/mac ),encore software,19.99,2153,mavis beacon teaches typing v17 deluxe pc/mac,,29.9
No,0,113,microsoft licenses win svr 2003 ext conn lic ( r3900292 ),microsoft licenses,3371.85,2867,microsoft onenote 2007 ( pc ),,99.95
No,0,584,microsoft windows vista business full version [ dvd ],microsoft,299.95,924,microsoft windows xp pro oem sp2 no open box returns,,149.99
No,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,1525,crystal reports xi professional edition complete package,,537.57
No,0,577,quicken 2007 home & business,intuit,89.95,3200,quicken ( r ) 2004 basic,,29.99
No,0,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,953,adobe cs3 master collection,,2499.99
No,0,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,1595,adobe photoshop cs3 ( v10 .0 ) mac adobe 13102488,,537.65
No,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,1447,i copydvds 2 professional edition,me-too-software,27.9
No,0,604,microsoft office small business 2007 full version,microsoft,449.95,1477,mcafee total protection 2007 for small business adv. w/1yr gold maintenance 5 -,,215.5
No,0,291,wacky bird hunter,selectsoft publishing,19.95,2964,wacky farm,,8.95
No,0,322,adobe premiere pro 2.0,adobe,849.0,2791,adobe premiere pro cs3 video editing software for windows professional editing software,,798.95
No,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,1014,microsoft office basic edition 2003 license and media,,124.95
No,0,319,poetry fiction and drama ( win/mac ) ( jewel case ),fogware publishing,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
No,0,1127,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,2889,steinberg studio case 2 music production system educational discount music production software,,164.95
No,0,653,3d home architect home design deluxe version 9,encore,29.99,3202,avery ( r ) designpro ( tm ) deluxe version 5.0,,39.99
No,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,1213,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
No,0,546,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe,149.99,3213,adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource center cd,,104.99
No,0,876,adobe soundbooth cs3 [ mac ],adobe,199.0,986,adobe photoshop cs3 for mac,,609.99
No,0,276,instant immersion 33 languages,topics entertainment,49.99,260,topics entertainment instant immersion german 2.0,,17.55
No,0,657,emedia guitar basics,emedia music,,632,emedia music corp emedia blues guitar legends,,24.81
No,0,1118,adobe creative suite cs3 master collection upsell,adobe,1999.0,257,adobe cs3 after effects upgrade,,306.99
No,0,369,tlc arthur 's kindergarten learning system 2008,encore,19.99,2089,encore software 13871 tlc reader rabbit 1st grade learning system 2008,,17.97
No,0,445,instant landscaping 3.0 [ lb ],topics entertainment,19.99,2008,instant home design 3.0,,15.9
No,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,1010,microsoft ( r ) office standard 2007,,399.99
No,0,690,sims 2 university expansion pack,aspyr media,34.99,2166,the sims expansion collection vol 1,,8.72
No,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2390,power production power production storyboard artist v4 .2 software animation software,,749.0
No,0,981,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,2501,instant immers french dlx 2,,27.57
No,0,625,apple final cut studio 2 upgrade from final cut studio ( mac ),apple,499.0,2621,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
No,0,382,adobe production studio premium,adobe,1699.0,190,adobe premiere pro cs3,,825.99
No,0,382,adobe production studio premium,adobe,1699.0,2393,adobe production premium cs3 software suite for mac av production software,,1698.95
No,0,198,scansoft paperport professional 11 5 user license,nuance communications inc.,949.99,732,m109a-g00-4 .0 scansoft pdf converter professional v. 4.0 complete package 1 user w,,87.79
No,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,923,adobe indesign cs3 for mac upgrade from pagemaker,,205.99
No,0,1183,sims 2 pets expansion pack,aspyr media,34.99,1177,the sims : hot date expansion pack,,19.87
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,3190,microsoft ( r ) mappoint ( r ) 2006,,249.99
No,0,1136,mediafour macdrive 6 for windows,mediafour corporation,49.99,241,csdc macdrive 7 for windows mediafour corp.,,39.61
No,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,2252,windows sbs premium 2003 r2 upgrade cd/dvd 5clt microsoft t75-01256,,531.25
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,2833,microsoft office accounting professional 2007 ( pc ),,229.95
No,0,431,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,53,395-03824 microsoft exchange server 2007 enterprise edition complete package 1 server,,6594.2
No,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,260,topics entertainment instant immersion german 2.0,,17.55
No,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,3089,systemsuite 6 ( tm ) professional mini,,49.99
No,0,76,adobe acrobat capture 3.0 22101258 ),adobe,299.99,3003,adobe acrobat professional 7,,350.0
No,0,229,vcomm system suite professional 7,avanquest,49.95,352,adobe cs3 flash professional,,724.99
No,0,837,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,1564,adobe dreamweaver cs3 upgrade windows,,236.74
No,0,580,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,3063,quickbooks pro 2007 3 user,intuit,398.99
No,0,265,adobe indesign cs3 [ mac ],adobe,699.0,151,adobe indesign cs3 for mac upgrade,,205.99
No,0,1257,total 3d home & landscape design suite version 9,individual software,39.99,2044,encore software 13921 3d home architect home design deluxe version 9,,25.97
No,0,777,varmint hunter ( jewel case ),encore,9.99,3106,geometry ( win/mac ) ( jewel case ) ( 10158 ),,9.59
No,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,3183,microsoft ( r ) money 2004 standard,,29.99
No,0,225,microsoft powerpoint 2004 ( mac ),microsoft,229.99,3194,microsoft ( r ) project standard 2007,,349.95
No,0,796,ulead videostudio 11,corel,89.99,2521,corel ulead videostudio 11 plus software for win educational license authoring software,,89.95
No,0,571,microsoft visio standard 2007 version upgrade,microsoft,129.95,1748,92707 tun plus 2005 version upgrade license 1 user win,,66.09
No,0,175,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,3060,resume maker professional 12,,17.95
No,0,1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,2614,sony creative software sound forge audio studio v. 8.0 complete product,,55.29
No,0,642,adobe flash pro cs3 [ mac ],adobe,699.0,531,adobe cs3 web premium upgrade,,517.99
No,0,910,adobe creative suite cs3 master collection upgrade [ mac ],adobe,1399.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
No,0,1145,microsoft office 2004 standard ( mac ),microsoft,399.99,1497,microsoft office and windows training professional,,29.99
No,0,1269,punch 5 in 1 home design,punch ! software,39.99,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,532,quickbooks pro 2007 for mac ( mac ),intuit,199.95,1099,quickbooks ( r ) premier 2003,,499.99
No,0,377,pc cillin internet sec 2007 lics large box 3u,trend micro,49.95,1907,pcnf0040 pc-cillin internet security 2007 complete package 3 users federal win,,29.02
No,0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,99,19500220 adobe creative suite 3 design premium product upgrade package 1 user upgra,,1687.48
No,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2167,cakewalk sonar 6 studio edition software music production software,,279.95
No,0,1042,genuine fractals print pro 4.1 sharpener pro 2.0,onone software,,1440,onone software inc. gpp-55211 genuine fractals print pro 5 1u,,274.97
No,0,572,adobe dreamweaver cs3 upgrade,adobe,199.0,485,adobe illustrator cs3 upgrade from freehand for mac,,206.99
No,0,606,microsoft office 2004 professional ( mac ),microsoft,499.99,1207,microsoft ( r ) works suite 2006,,99.99
No,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,2765,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,541,microsoft onenote 2007,microsoft,99.95,2837,microsoft money 2007 home and business ( pc ),,89.99
No,0,620,adobe premiere pro cs3,adobe,799.0,568,adobe fireworks cs3 academic,,99.99
No,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,1612,total training for adobe creative suite 3 design premium,,279.95
No,0,543,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,361,adobe photoshop lightroom,,264.99
No,0,613,math missions : the amazing arcade adventure grades 3-5,scholastic,19.99,2894,cluefinders 3rd grade adventures with adapt,,9.95
No,0,695,global software smart steps 1st grade windows macintosh ),global software,,2608,phase one capture-one pro dslr raw image editing software for macintosh & windows .,,399.95
No,0,27,i copy dvds 2 professional edition,me-too-software,69.99,2307,sony vegas movie studio + dvd v8 platinum edition video editing software professional editing software,,129.95
No,0,897,adobe creative suite cs3 production premium upsell,adobe,1199.0,352,adobe cs3 flash professional,,724.99
No,0,496,microsoft windows vista business 32-bit for system builders,microsoft,179.99,3093,microsoft ( r ) windows vista ( tm ) home basic,,99.99
No,0,27,i copy dvds 2 professional edition,me-too-software,69.99,2620,sony vegas 6 video editing software professional editing software,sony-pictures-digital-entertainment,99.0
No,0,271,microsoft office small business 2007,microsoft software,735.33,3126,microsoft ( r ) windows vista ( tm ) business,,199.99
No,0,1195,home design architect series 3000 v10 .0,punch ! software,149.95,2926,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,258,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,73,cabprenaen150 ca business protection suite for microsoft small business server premium edition,,666.65
No,0,1269,punch 5 in 1 home design,punch ! software,39.99,2920,punch software professional home design platinum version 10,,99.99
No,0,47,math success deluxe 2006,topics entertainment,49.99,2060,elementary school success deluxe 2006,,15.9
No,0,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,2313,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
No,0,371,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,1159,microsoft ( r ) office 2004 for mac standard edition upgrade version,,234.95
No,0,1092,call of duty 2 dvd-rom ( mac ),aspyr media,49.99,398,aspyr call of duty deluxe,,53.99
No,0,515,instant immersion spanish deluxe 2.0,topics entertainment,49.99,1655,topics entertainment 40248 instant immersion spanish audio book audio book,topics entertainment,23.61
No,0,601,jumpstart kindergarten,knowledge adventure,19.99,2982,reader rabbit kindergarten special 2-cd edition,,12.95
No,0,736,adobe creative suite cs3 production premium upgrade,adobe,799.0,2671,sony creative software vegas43 ; dvd production suite v. 7.0 complete product,,262.82
No,0,124,tlc dr. seuss reading learning system 2008,encore,19.99,2087,encore software 13881 tlc dr seuss reading learning system 2008,,17.97
No,0,701,airline tycoon deluxe,topware interactive,19.99,3152,mymaillist deluxe,,49.99
No,0,72,midway arcade treasures ( jewel case ),encore software,9.99,3110,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
No,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,750,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
No,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,984,adobe indesign cs3 for mac academic,,192.99
No,0,88,total training for adobe creative suite 3 : design premium bundle,total training,299.99,1554,total training for advanced flash 8 action script,,99.99
No,0,1138,net ad creator,laughing bird,39.99,894,laughingbird the logo creator,,34.99
No,0,1293,systemsuite 8 professional,individual software,49.99,2915,iolo system mechanic 7 professional ( pc ),,69.99
No,0,531,microsoft windows server 2003 client additional license for users-5 pack,microsoft,809.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,0,1290,punch ! home design architectural series 4000 v10,punch ! software,199.99,2402,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,412,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,977,adobe cs3 web standard academic,,389.99
No,0,140,retrospect 6.0 desktop mac upgrade,dantz,59.99,937,emc insignia retrospect workgroup 6 upgrade,,162.99
No,0,1334,adobe creative suite cs3 web standard,adobe,999.0,1612,total training for adobe creative suite 3 design premium,,279.95
No,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,902,adobe photoshop cs3 extended for mac upgrade,,329.99
No,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,369,adobe cs3 design premium upsell,,1639.99
No,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,531,adobe cs3 web premium upgrade,,517.99
No,0,138,sonicwall gms standard edition 10 node license,sonicwall,,1819,01-ssc-7309 sonicwall cfs standard edition for sonicwall pro 1260/2040/3060 / 4060 subscript,,2124.92
No,0,481,art explosion t-shirt factory deluxe 3.0,nova development,29.99,1178,art explosion ( r ) greeting card factory ( r ) deluxe 6.0,,49.99
No,0,547,microsoft outlook 2007,microsoft,109.95,2848,microsoft onenote 2007 upgrade ( pc ),,79.95
No,0,934,panda antivirus 2007,panda software,29.95,2999,norton antivirus 2007 3 user pack,,49.95
No,0,1347,phonics success essentials : grades 7-9,topics education,19.99,2133,phonics success deluxe 2006,,22.9
No,0,1328,web graphics creator,sos-aggregation-company,39.95,3151,graphics software,,99.92
No,0,946,the print shop 21 deluxe by broderbund,encore software,,2018,encore software 10731 the print shop 22 pro publisherdeluxe sb cs by the print shop,,81.97
No,0,514,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,2419,windows vista business sp microsoft 66j-00063,,272.38
No,0,991,instant immersion spanish audio deluxe,topics entertainment,39.95,307,topics entertainment instant immersion german audio,,12.05
No,0,662,microsoft windows terminal server 2003 client additional license for users - 5 user,microsoft,669.0,1715,r18-00144 microsoft windows server license & software assurance 1 cal open business,,41.58
No,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,3027,microsoft office visio standard 2007 upgrade ( pc ),,129.95
No,0,1064,adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,encore software,19.99,2011,encore software 10590 adventure workshop preschool 1st grade 7th ed sb cs by riverdeep,,17.97
No,0,536,adobe photoshop elements 4.0 ( mac ),adobe,89.99,1180,adobe ( r ) photoshop ( r ) 7.0 upgrade for pc,,679.99
No,0,586,quickbooks premier professional services edition 2007,intuit,399.95,3060,resume maker professional 12,,17.95
No,0,1258,punch ! home design architectura series 18,punch ! software,129.99,2927,punch software 42100 punch ! home design architectural series 18 ( small box ),punch software,119.99
No,0,934,panda antivirus 2007,panda software,29.95,577,symantec norton anti-virus 2007 windows,,39.99
No,0,745,diner dash ( pc & mac ),brighter minds,14.99,3127,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ),,9.59
No,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,3215,microsoft ( r ) money 2007 deluxe,,49.99
No,0,78,emedia intermediate guitar method os x,emedia,59.99,288,emedia music corp emedia intermediate guitar method,,49.21
No,0,44,instant immersion language lab deluxe edition,topics entertainment,,1475,instant immersion japanese ( audio book ) ( audio book ),,19.95
No,0,632,microsoft windows xp professional full version with sp2,microsoft,299.99,2961,professor teaches windows xp home & pro,,12.49
No,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,2837,microsoft money 2007 home and business ( pc ),,89.99
No,0,558,instant immersion spanish 2.0,topics entertainment,29.99,3022,instant immersion 33 languages,,47.36
No,0,935,corel dvd moviefactory 6.0 plus,corel,79.99,2173,corel ulead dvd moviefactory 6 software for windows authoring software,,49.95
No,0,578,microsoft office excel 2007,microsoft,229.95,904,microsoft office 2004 standard,,369.99
No,0,876,adobe soundbooth cs3 [ mac ],adobe,199.0,358,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
No,0,1183,sims 2 pets expansion pack,aspyr media,34.99,2166,the sims expansion collection vol 1,,8.72
No,0,648,internet security barrier x4 antispam edition,intego inc,,3144,zonealarm ( r ) internet security suite,,49.99
No,0,197,sonicwall global vpn client license 01-ssc-5310 ),sonic systems inc. .,,1818,procurve vpn client software unlimited client licenses,,2598.96
No,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,1842,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
No,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,915,microsoft office 2004 std upgrade,,219.99
No,0,1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,2452,sound studio 3 for mac,,79.99
No,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2599,digidesign music production toolkit music production software,,495.0
No,0,1213,money home & business 2007 win32 eng na mini box us only cd,microsoft,139.43,141,money prem 2007 cd minibox,microsoft,63.99
No,0,1037,brain food games : cranium collection 2006,encore,19.95,769,encore software 11252 brain food games : cranium collection 2006 win 98 me 2000 xp,,18.97
No,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,957,ableton live 6 audio production software academic,,299.99
No,0,820,riverdeep adventure workshop 4th-6th grade 8th edition,riverdeep,,2096,encore software 10119 adventure workshop 4th-6th grade 7th edition win xp,,18.97
No,0,1251,adobe acrobat standard 8.0,adobe,449.99,917,adobe cs3 design standard upsell,,934.99
No,0,1287,punch ! 5 in 1 home design,punch ! software,39.99,2402,punch software 41100 punch ! home design architectural series 18,punch software,118.99
No,0,135,microsoft crm professional cal 3.0 product upgrade license pack user cal,microsoft software,9980.0,3160,microsoft ( r ) windows ( r ) xp professional edition with sp2,,199.99
No,0,138,sonicwall gms standard edition 10 node license,sonicwall,,1892,01-ssc-3363 sonicwall global management system standard edition license 10 nodes win,,1835.31
No,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,1146,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
No,0,1170,steinberg cubase 4 digital audio software,steinberg,999.99,3155,software,,153.99
No,0,1246,peachtree by sage complete accounting 2007,sage software,269.99,1290,peachtree ( r ) compatible continuous checks-accounting for windows 8.0-2004 version,,91.59
No,0,604,microsoft office small business 2007 full version,microsoft,449.95,2497,office pro 2007 upgrade microsoft 269-10294,,257.71
No,0,518,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,1497,microsoft office and windows training professional,,29.99
No,0,1326,jumpstart world 2nd grade,knowledge adventure,19.99,2864,jumpstart advanced 1st grade knowledge adventure,,19.99
No,0,1013,marine aquarium 2.0 ( pc & mac ),encore,29.99,3192,marine aquarium & goldfish aquarium,,19.99
No,0,1130,adobe cs3 design premium macosx dvd,adobe,599.0,946,adobe cs3 design standard upgrade,,413.99
No,0,45,elementary school success deluxe 2006,topics entertainment,49.99,2862,middle school success deluxe 2008 ( pc/mac ) topics,,49.99
No,0,1322,adobe creative suite cs3 design premium upsell,adobe,1599.0,2112,adobe production premium cs3 software suite for windows professional editing software,,1698.95
No,0,273,quickbooks credit card processing kit 3.0,intuit,39.95,3133,quickbooks ( r ) credit card processing kit 2007,,39.99
No,0,265,adobe indesign cs3 [ mac ],adobe,699.0,444,adobe photoshop cs3 extended for mac academic,,295.99
No,0,821,adventure workshop preschool-1st grade 8th edition,encore,19.99,2026,encore software 12431 adventure workshop 8 4th-6th,,17.97
No,0,350,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,984,adobe indesign cs3 for mac academic,,192.99
No,0,283,tonka town ( jewel case ),atari,9.99,3108,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
No,0,675,art explosion 600 000 images,nova development,79.99,1168,art explosion ( r ) 800000,,79.99
No,0,722,steinberg nuendo 3 digital audio software,steinberg,2499.0,2370,steinberg cubase 4 software competitive crossgrade music production software,,399.99
No,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,2600,microsoft word 2004 upgrade for mac os x apple & mac software,,108.95
No,0,829,avid liquid vs 7 software,avid technology,888.75,153,macspeech ilisten software,,99.99
No,0,359,adventure workshop 1st-3rd grade 8th edition,encore,19.99,2355,encore software 12411 encore adventure workshop preschool-1st grade 8th edition educational pc,,17.97
No,0,829,avid liquid vs 7 software,avid technology,888.75,801,onone software smartscale software,,189.99
No,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,3171,microsoft ( r ) project standard 2007,,599.95
No,0,382,adobe production studio premium,adobe,1699.0,2308,adobe premiere pro cs3 video editing software for mac av production software,,798.95
No,0,923,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,954,adobe dreamweaver cs3 upgrade,,205.99
No,0,1317,findex quickverse bible study 2007 bible-suite,findex,,3216,findex.com quickverse bible study 2007 mobile deluxe,,24.99
No,0,406,cluefinders 3rd grade,the learning company,,1240,brain play 1st-3rd grade,,17.9
No,0,1151,pc tools spyware doctor 2007,encore,29.95,2801,ca anti-spyware 2007,,24.99
No,0,779,3d home architect landscape v. 8 by encore software,encore software,39.99,2438,punch software 17100 punch ! super home suite v. 3.0 complete product architectural 1 user complete productcomplete productstandard english pc,,45.97
No,0,273,quickbooks credit card processing kit 3.0,intuit,39.95,1036,quickbooks ( r ) pro 2007 edition 3-user,,499.99
No,0,586,quickbooks premier professional services edition 2007,intuit,399.95,2199,adobe premiere pro 2.0 software professional editing software,,848.95
No,0,763,station access collection,sony-creative-software,29.99,953,adobe cs3 master collection,,2499.99
No,0,90,emc retrospect 7.5 professional for windows upgrade,dantz,,1083,punch software 14100 punch ! professional home design suite for windows,punch software,62.99
No,0,659,more brain games,csdc,9.99,1106,brain games : solitaire,,19.99
No,0,287,sibelius 5 professional edition,sibelius-software-ltd .,599.0,2363,sibelius sibelius 4 software educational discount music production software,sibelius-software-ltd .,249.95
No,0,860,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,265,apple iwork '06 family pack,,99.99
No,0,562,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,326,adobe dreamweaver cs3,,415.99
No,0,301,broderbund printmaster platinum 16.0,encore software,39.99,2984,printmaster platinum 16,,19.95
No,0,157,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),adobe systems inc,,1904,2013001000122 details v. 3.0 complete package 1 user cd win english,,290.21
No,0,827,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,2471,adobe soundbooth cs3 audio editing software windows music production software,,198.95
No,0,556,instant immersion italian deluxe 2.0,topics entertainment,49.99,1666,instant immersion italian audio ( audio book ),,19.95
No,0,1226,calculation skills v1 add & sub basic core learning,sos-aggregation-company,,652,sos aggregation company brain builder core learning,,15.91
No,0,490,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,3194,microsoft ( r ) project standard 2007,,349.95
No,0,29,family tree maker 11.2 collector 's edition,encore,109.95,403,encore inc family tree maker 2008 platinum,,85.07
No,0,738,print shop 22 deluxe,encore,49.99,2039,the printshop pro publisher v22 deluxe dvd-rom,,69.9
No,0,139,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,331,adobe indesign cs3 for mac,,725.99
No,0,1272,punch ! home design architectural series 18,punch ! software,129.99,1033,punch software 84100 punch ! home design architectural series 4000 v. 10.0 architectural pc,,168.97
No,0,274,instant immersion italian 2.0,topics entertainment,29.99,1475,instant immersion japanese ( audio book ) ( audio book ),,19.95
No,0,255,diskeeper 2007 pro premier 5-lic pack,diskeeper corporation,736.66,3055,quicken 2007 premier win cd,intuit,73.99
No,0,476,ae outlook 2007 win32,microsoft corp,,2464,outlook 2007 edu microsoft 543-03865,,50.13
No,0,251,microsoft crm small business ed cal 3.0 license pack user cal,microsoft software,9929.0,1137,microsoft windows vista business upgrade license 1 pc english,,168.99
No,0,1148,sibelius 4 professional edition,sibelius-software-ltd .,599.99,3214,system mechanic ( r ) 5 professional,,69.95
No,0,1262,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,485,adobe illustrator cs3 upgrade from freehand for mac,,206.99
No,0,1266,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,1089,sony media software sound forge audio studio 9 software music production software,,69.95
No,0,609,quicken 2007 for mac,intuit,69.95,2773,quicken home and business 2007 ( pc ) intuit,,89.99
No,0,1053,high school advantage 2008,encore,39.99,2774,middle school advantage premier edition ( 15 cd set ),,24.95
No,0,276,instant immersion 33 languages,topics entertainment,49.99,3023,instant immers japanese dlx 2 .,,36.11
No,0,781,microsoft excel 2004 ( mac ),microsoft,229.99,2847,microsoft office visio standard 2007 ( pc ),,249.95
No,0,597,adobe creative suite cs3 design premium [ mac ],adobe,1799.0,2193,adobe production studio premium software suite video software bundles,,1698.95
No,0,616,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,2848,microsoft onenote 2007 upgrade ( pc ),,79.95
No,0,516,adobe creative suite cs3 design premium upgrade [ mac ],adobe,599.0,1612,total training for adobe creative suite 3 design premium,,279.95
