label_str,ltable_id,rtable_id,label,title_x,authors_x,venue_x,year_x,title_y,authors_y,venue_y,year_y
Yes,1985,56813,1,"zoo : a desktop experiment management environment y ioannidis , m livny , s gupta , n ponnekanti",,vldb,1996.0,n. ponnek anti . zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta","22nd international vldb conference ,",
Yes,1986,468,1,"querying multiple features of groups in relational databases d chatziantoniou , k ross 1996",,vldb,,querying multiple features of groups in relational databases 1996.0,"d chatziantoniou , ka ross","proceedings of the international conference on very large & hellip ; ,",
Yes,1990,48524,1,"semantic data caching and replacement s dar , m franklin , b jѓnsson , d srivastava , m tan 1996",,vldb,,semantic data caching and replacement,"s dar , mj franklin","vldb ,",1996.0
Yes,1998,25579,1,"database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",,sigmod record,2003.0,"database research at ut arlington ( itlab @ cse . uta ) s chakravarthy , a aslandogan , r elmasri , l fegaras sigmod record , 2003.0",,,
Yes,2002,802,1,merging models based on given correspondences,"r pottinger , p bernstein",vldb,2003.0,"merging models based on given correspondences pa bernstein , ra pottinger",,"proc . 29th vldb conference , berlin",
Yes,2002,12256,1,merging models based on given correspondences,"r pottinger , p bernstein",vldb,2003.0,"merging models based on given correspondences , u of washington ra pottinger , pa bernstein technical report uw-cse-03-02-03 ,",,,
Yes,2003,52989,1,"avoiding ordering and grouping in query processing x wang , m cherniack vldb 2003",,,,"avoiding sorting and grouping in processing queries x wang , m cherniack 2003.0",,"proceedings of the international conference on very large & hellip ; ,",
Yes,2003,56662,1,"avoiding ordering and grouping in query processing x wang , m cherniack vldb 2003",,,,"avoiding ordering and grouping during query processing brandeis technical report , june","x wang , m cherniack",,
Yes,2008,9829,1,cache tables : paving the way for an adaptive database cache 2003,"m altinel , c bornhіvd , s krishnamurthy , c mohan , h pirahesh , b reinwald",vldb,,"cache tables : paving the way for an adaptive database cache proceedings of the international conference on very large & hellip ; ,","m altinel , c bornhovd , s krishnamurthy , c mohan , h",,
Yes,2012,45419,1,bhunt : automatic discovery of fuzzy algebraic constraints in relational data vldb 2003,"p brown , p haas",,,"bhunt : automatic discovery of fuzzy algebraic constraints in relational data pg brown , pj haas 2003.0",,"proceedings of the international conference on very large & hellip ; ,",
Yes,2014,53996,1,memory requirements for query execution in highly constrained devices vldb 2003,"n anciaux , l bouganim , p pucheral",,,"memory requirements for query execution in highly constrained devices proceedings of the international conference on very large & hellip ; , 2003.0","n anciaux , l bouganim , p pucheral",,
Yes,2024,48590,1,controlling access to published data using cryptography vldb,"g miklau , d suciu",,2003.0,"controlling access to published data using cryptography g miklau , d suciu proceedings of the international conference on very large & hellip ; ,",,,2003.0
Yes,2025,14305,1,"oasis : an online and accurate technique for local-alignment searches on biological sequences c meek , j patel , s kasetty vldb 2003",,,,oasis : an online and accurate technique for local-alignment searches on biological databases,"c meek , j patel , s kasetty",proceedings of the conference on very large databases ( vldb,
Yes,2026,56581,1,privacy-preserving indexing of documents on the network 2003,"m bawa , r jr. , r agrawal",vldb,,"rjb jr. , and r. agrawal . privacy preserving indexing of documents on the network m bawa",,,2003.0
Yes,2027,9859,1,data compression in oracle 2003,"m pіss , d potapov",vldb,,"data compression in oracle m poess , d potapov proceedings of the international conference on very large & hellip ; , 2003.0",,,
Yes,2040,6915,1,"xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data s berger , f bry , s schaffert , c wieser",,vldb,2003.0,"xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data s berger , f bry , s schaffert , c wieser proceedings of the international conference on very large & hellip ; , 2003.0",,,
Yes,2041,13332,1,illuminating the dark side of web services,m brodie,vldb,2003.0,illuminating the dark side of web services,ml brodie,"proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,2048,31299,1,privacy-enhanced data management for next-generation e-commerce 2003,,,,"privacy-enhanced data management for next-generation e-commerce c clifton , i fundulaki , r hull , b kumar , d lieuwen proceedings of the international conference on very large & hellip ; ,",,,2003.0
Yes,2050,18987,1,"irisnet : an architecture for internet-scale sensing services s nath , a deshpande , y ke , p gibbons , b karp , s seshan vldb 2003",,,,"irisnet : an architecture for internet-scale sensing pb gibbons , b karp , y ke , s nath , s seshan",,,
Yes,2055,51699,1,efficacious data cube exploration by semantic summarization and compression,"l lakshmanan , j pei , y zhao",vldb,2003.0,"efficacious data cube exploration by semantic summarization and compression ( demo paper ) in l lakshmanan , j pei , y zhao",,,
Yes,2059,33890,1,cacheportal ii : acceleration of very large scale data center-hosted database-driven web applications vldb 2003,"w li , o po , w hsiung , k candan , d agrawal , y akca , k taniguchi",,,"cacheportal ii : acceleration of very large scale data center-hosted database-driven web applications proceedings of the international conference on very large & hellip ; ,","ws li , o po , wp hsiung , ks candan , d agrawal , y",,
Yes,2060,38656,1,"bibfinder/statminer : effectively mining and using coverage and overlap statistics in data integration z nie , s kambhampati , t hernandez vldb 2003",,,,"bibfinder/statminer : effectively mining and using coverage and overlap statistics in data z nie , s kambhampati , t hernandez proceedings of the international conference on very large & hellip ; ,",,,2003.0
Yes,2063,21862,1,"schema-driven customization of web services s abiteboul , b amann , j baumgarten , o benjelloun , f ngoc , t milo",,vldb,2003.0,"schema-driven customization of web services proceedings of the international conference on very large & hellip ; ,","s abiteboul , b amann , j baumgarten , o benjelloun ,",,2003.0
Yes,2065,24961,1,"a nanotechnology-based approach to data storage e eleftheriou , p bфchtold , g cherubini , a dholakia , c hagleitner , t loeliger , a pantazi , h pozidis , t albrecht , g binnig , m despont , u drechsler , u dќrig , b gotsmann , d jubin , w hфberle , m lantz , h rothuizen , r stutz , p vettiger , d wiesmann",,vldb,2003.0,"a nanotechnology-based approach to data storage vldb ,","e eleftheriou , p baechtold , g cherubini , a",,2003.0
Yes,2071,42070,1,an efficient and resilient approach to filtering and disseminating streaming data vldb 2003,"s shah , s dharmarajan , k ramamritham",,,"an efficient and resilient approach to filtering and disseminating dynamic data s shah , s dharmarajan , k ramamritham",,"proc . 29th conf . very large data bases , sept ,",
Yes,2075,6033,1,projecting xml documents 2003,"a marian , j simщon",vldb,,projecting xml elements,"a marian , j simã © on","int . conference on very large databases vldbâ ?? 03 ,",
Yes,2075,61263,1,projecting xml documents 2003,"a marian , j simщon",vldb,,"projecting xml documents proceedings of the international conference on very large & hellip ; , 2003.0","a marian , j simeon",,
Yes,2087,44956,1,covering indexes for xml queries : bisimulation - simulation = negation p ramanan,,vldb,2003.0,covering indexes for xml queries : bisimulation-simulation = negation p ramanan,,"proceedings of the international conference on very large & hellip ; ,",2003.0
Yes,2095,50207,1,"data morphing : an adaptive , cache-conscious storage technique r hankins , j patel",,vldb,2003.0,"data morphing : an adaptive , cache-conscious storage technique ra hankins , jm patel 2003.0",,"proceedings of the international conference on very large & hellip ; ,",
Yes,2104,3553,1,"mapping adaptation under evolving schemas y velegrakis , r miller , l popa vldb",,,2003.0,tomas : mapping adaptation under evolving schemas,"y velegrakis , rj miller , l popa , j mylopoulos",,
Yes,2111,27532,1,the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces 2003,"g qian , q zhu , q xue , s pramanik",vldb,,"the nd-tree : a dynamic indexing technique for multidimensional non-ordered discrete data spaces g qian , q zhu , q xue , s pramanik proceedings of the international conference on very large & hellip ; ,",,,2003.0
Yes,2115,26796,1,"star-cubing : computing iceberg cubes by top-down and bottom-up integration d xin , j han , x li , b wah vldb 2003",,,,"star-cubing : computing iceberg cubes by top-down and bottom-up integration proceedings of the international conference on very large & hellip ; ,","d xin , j han , x li , bw wah",,2003.0
Yes,2117,63233,1,"systematic development of data mining-based data quality tools d lќbbers , u grimmer , m jarke vldb 2003",,,,"systematic development of data mining-based data quality tools proceedings of the international conference on very large & hellip ; , 2003.0","d luebbers , u grimmer , m jarke",,
Yes,2123,15377,1,exploiting versions for on-line data warehouse maintenance in molap servers vldb 2002,"h kang , c chung",,,"exploiting versions for on-line data warehouse maintenance in molap servers hg kang , cw chung vldb ,",,,2002.0
Yes,2128,63486,1,incremental maintenance for non-distributive aggregate functions vldb 2002,"t palpanas , r sidle , r cochrane , h pirahesh",,,"incremental maintenance for non-distributive aggregate functions t palpanas , r sidle , r cochrane , h pirahesh",,"vldb ,",2002.0
Yes,2132,26538,1,fas - a freshness-sensitive coordination middleware for a cluster of olap components vldb 2002,"u rіhm , k bіhm , h schek , h schuldt",,,"fas-a freshness-sensitive coordination middleware for a cluster of olap components u rohm , k bohm , hj schek , h schuldt int . conf . on very large data bases , 2002.0",,,
Yes,2134,47746,1,quotient cube : how to summarize the semantics of a data cube vldb 2002,"l lakshmanan , j pei , j han",,,"quotient cube : how to summarize the semantics of a data cube lvs lakshmanan , j pei , j han vldb , 2002.0",,,
Yes,2145,61597,1,"sql memory management in oracle9i b dageville , m zaяt 2002",,vldb,,"sql memory management in oracle9i vldb ,","b dageville , m zait",,2002.0
Yes,2153,52668,1,"self-serv : a platform for rapid composition of web services in a peer-to-peer environment q sheng , b benatallah , m dumas , e mak 2002",,vldb,,"self-serv : a platform for rapid composition of web services in a peer-to-peer environment qz sheng , b benatallah , m dumas , eoy mak vldb , 2002.0",,,
Yes,2155,31430,1,"eos : exactly-once e-service middleware g shegalov , g weikum , r barga , d lomet 2002",,vldb,,"eos : exactly-once e-service middleware g shegalov , g weikum , rs barga , db lomet 2002.0",,"vldb ,",
Yes,2174,14995,1,"legodb : customizing relational storage for xml documents p bohannon , j freire , j haritsa , m ramanath , p roy , j simщon vldb",,,2002.0,"legodb : customizing relational storage for xml documents p bohannon , j freire , jr haritsa , m ramanath , p",,"vldb ,",2002.0
Yes,2175,9229,1,active xml : peer-to-peer data and web services integration vldb 2002,"s abiteboul , o benjelloun , i manolescu , t milo , r weber",,,"active xml : peer-to-peer data and web services integration ( demo ) proc . of vldb ,","s abiteboul , o benjelloun , i manolescu , t milo , r",,2002.0
Yes,2176,4633,1,"crawling the hidden web s raghavan , h garcia-molina",,vldb,2001.0,"crawling the hidden web . h garcia-molina , s raghavan 27th international conference on very large data bases ,",,,
Yes,2177,28067,1,"discovery of influence sets in frequently updated databases i stanoi , m riedewald , d agrawal , a abbadi 2001",,vldb,,"discovery of influence sets in frequently updated databases proceedings of the 27th international conference on very & hellip ; ,","i stanoi , m riedewald , d agrawal , a el abbadi",,2001.0
Yes,2179,46688,1,a formal perspective on the view selection problem vldb 2001,"r chirkova , a halevy , d suciu",,,"a formal perspective on the view selection problem r chirkova , ay halevy , d suciu",,"the vldb journal the international journal on very large & hellip ; ,",2002.0
Yes,2180,34207,1,"generic schema matching with cupid j madhavan , p bernstein , e rahm",,vldb,2001.0,generic schema matching with cupid . 2001,"j madhavan , pa bernstein , e rahm",microsoft,
Yes,2182,59948,1,"business process coordination : state of the art , trends , and open issues u dayal , m hsu , r ladin",,vldb,2001.0,"business process coordination : state of the art , trends , and open issues u dayal , m hsu , r ladin 2001.0",,"vldb ,",
Yes,2186,11257,1,"constructing and integrating data-centric web applications : methods , tools , and techniques 2003",,,,"constructing and integrating data-centric web applications : methods , tools , and techniques proceedings of the international conference on very large & hellip ; , 2003.0","s ceri , i manolescu",,
Yes,2187,28005,1,"database tuning : principles , experiments , and troubleshooting techniques d shasha , p bonnet vldb 2002",,,,"d. sha sha : database tuning : principles , experiments , and troubleshooting techniques 2002.0",p bonnet,,
Yes,2187,36059,1,"database tuning : principles , experiments , and troubleshooting techniques d shasha , p bonnet vldb 2002",,,,"database tuning : principles d shasha , p bonnet",,"experiments and troubleshooting techniques , morgan kaufmann ,",
Yes,2191,9091,1,"fast and accurate text classification via multiple linear discriminant projections s chakrabarti , s roy , m soundalgekar",,vldb,2002.0,"fast and accurate text classification via multiple linear discriminant projections s chakrabarti , s roy , mv soundalgekar the vldb journal the international journal on very large & hellip ; ,",,,2003.0
Yes,2195,17701,1,automation in information extraction and data integration 2002,,,,automation in information extraction and data integration,s sarawagi,"vldb ,",
Yes,2198,37168,1,"wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb",,,2002.0,"wireless graffiti : data data everywhere t imielinski , b nath int . conf . on very large data bases ( vldb ) ,",,,2002.0
Yes,2204,25042,1,incorporating xsl processing into database engines g moerkotte 2002,,vldb,,incorporating xsl processing into database engines g moerkotte,,,
Yes,2205,54974,1,structural function inlining technique for structurally recursive xml queries 2002,"c park , j min , c chung",vldb,,"structural function inlining technique for structurally recursive xml queries cw park , jk min , cw chung",,"vldb ,",2002.0
Yes,2208,16366,1,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,"watermarking relational data : framework , algorithms and analysis r agrawal , pj haas , j kiernan 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2208,49500,1,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,"watermark relational databases r agrawal , j kiernan",,"proc . of the 28th inter . conf . on very large data bases ,",
Yes,2217,36862,1,"shooting stars in the sky : an online algorithm for skyline queries d kossmann , f ramsak , s rost vldb 2002",,,,"shooting stars in the sky : an online algorithm for skyline queries vldb ,","d kossmann , f ramsak , s rost",,2002.0
Yes,2225,48857,1,"i/o-conscious data preparation for large-scale web search engines m lifantsev , t chiueh vldb 2002",,,,"i/o-conscious data preparation for large-scale web search engines m lifantsev , t chiueh vldb ,",,,2002.0
Yes,2226,10856,1,"approximate frequency counts over data streams g manku , r motwani vldb",,,2002.0,"approximate frequency counts over data streams gs manku , r motwani",,"vldb ,",2002.0
Yes,2226,28740,1,"approximate frequency counts over data streams g manku , r motwani vldb",,,2002.0,approximate frequency counts over streaming data,"g manku , r motwani","proceedings of the 28th international conference on very & hellip ; ,",
Yes,2230,54548,1,"distributed search over the hidden web : hierarchical database sampling and selection p ipeirotis , l gravano vldb",,,2002.0,distributed search over the hidden web : hierarchical database sampling and selection,"l gravano , p ipeirotis",proceedings of the twenty-eighth vldb,
Yes,2233,25173,1,"compressed accessibility map : efficient access control for xml t yu , d srivastava , l lakshmanan , h jagadish 2002",,vldb,,compressed accessibility map : efficient access control for xml . 2002.0,"t yu , d srivastava , lvs lakshmanan , hv jagadish","vldb ,",
Yes,2235,29897,1,how to summarize the universe : dynamic maintenance of quantiles vldb 2002,"a gilbert , y kotidis , s muthukrishnan , m strauss",,,"how to summarize the universe : dynamic maintenance of quantiles in intl a gilbert , y kotidis , s muthukrishnan , m strauss conf . on very large databases ( vldb ) , hong kong , china , aug ,",,,
Yes,2236,21750,1,a bandwidth model for internet search vldb 2002,a uhl,,,"a bandwidth model for internet search a uhl vldb , 2002.0",,,
Yes,2241,27624,1,improving data access of j2ee applications by exploiting asynchronous messaging and caching services,"s kounev , a buchmann",vldb,2002.0,"improving data access of j2ee applications by exploiting asynchronous messaging and caching services vldb ,","s kounev , ap buchmann",,2002.0
Yes,2246,30130,1,coma - a system for flexible combination of schema matching approaches vldb,"h do , e rahm",,2002.0,"coma-asystemforflexiblecombinationofschemamatchingapproaches proceedings of the 28th vldb conference , hong kong , china (","h do , e rahm",,
Yes,2253,24979,1,"incremental computation of nested relational query expressions l bцkgaard , l mark 1995",,acm trans . database syst .,,"incremental computation of nested relational query expressions l baekgaard , l mark acm transactions on database systems ,",,,1995.0
Yes,2257,31130,1,query evaluation in deductive databases with alternating fixpoint semantics,w chen,acm trans . database syst .,1995.0,query evaluation in deductive databases with alternating fixpoint semantics w chen 1995.0,,"acm transactions on database systems ,",
Yes,2265,5146,1,"implementing deductive databases by mixed integer programming c bell , a nerode , r ng , v subrahmanian",,acm trans . database syst .,1996.0,"implementing deductive databases by mixed integer programming c bell , a nerode , rt ng , vs subrahmanian 1996.0",,"acm transactions on database systems ,",
Yes,2268,15204,1,"heraclitus : elevating deltas to be first-class citizens in a database programming language s ghandeharizadeh , r hull , d jacobs 1996",,acm trans . database syst .,,"heraclitus [ alg , c ] : elevating deltas to be first-class citizens in a database programming language s ghandeharizadeh , r hull , d jacobs",,"unpublished manuscript ,",
Yes,2275,61335,1,"lh * - a scalable , distributed data structure w litwin , m neimat , d schneider acm trans . database syst .",,,1996.0,lh * : a scalable distributed data structure . ( nov. 1993 ) . to app,"w litwin , ma neimat , d schneider",,
Yes,2277,15845,1,on the semantics of `` now '' in databases,"j clifford , c dyreson , t isakowitz , c jensen , r snodgrass",acm trans . database syst .,1997.0,"on the semantics of \ \ now '' in temporal databases j cliord , c dyreson , t isakowitz , cs jensen , rt acm transaction on database systems ,",,,
Yes,2277,23836,1,on the semantics of `` now '' in databases,"j clifford , c dyreson , t isakowitz , c jensen , r snodgrass",acm trans . database syst .,1997.0,"on the semantics of `` now '' in databases j james clifford , ce dyreson , t isakowitz , cs acm trans . database syst ,",,,
Yes,2277,28690,1,on the semantics of `` now '' in databases,"j clifford , c dyreson , t isakowitz , c jensen , r snodgrass",acm trans . database syst .,1997.0,on the semantics of,"j clifford , c dyreson , t isakowitz , cs jensen , r","nowâ ?? in databases , â ?? acm transactions on database systems ,",
Yes,2288,43501,1,cost-driven vertical class partitioning for methods in object oriented databases vldb j.,"c fung , k karlapalem , q li",,2003.0,cost-driven vertical class partitioning for methods in object oriented databases 2003.0,"cw fung , k karlapalem , q li","the vldb journal the international journal on very large & hellip ; ,",
Yes,2290,44552,1,thesus : organizing web document collections based on link semantics,"m halkidi , b nguyen , i varlamis , m vazirgiannis",vldb j.,2003.0,"thesus : organizing web document collections based on link semantics m halkidi , b nguyen , i varlamis , m vazirgiannis 2003.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2290,47386,1,thesus : organizing web document collections based on link semantics,"m halkidi , b nguyen , i varlamis , m vazirgiannis",vldb j.,2003.0,thesus : organizing web document collections based on semantics and clustering,"m halkidi , b nguyen , i varlamis , m vazirgiannis",,
Yes,2291,46694,1,poesia : an ontological workflow approach for composing web services in agriculture vldb j.,"r fileto , l liu , c pu , e assad , c medeiros",,2003.0,"poesiaã?an ontological workflow approachfor composing web services in agriculture , '' r fileto , l liu , c pu , cb medeiros , e assad",,"the vldb journal ,",
Yes,2300,19278,1,"a taxonomy for secure object-oriented databases m olivier , s solms 1994",,acm trans . database syst .,,"a taxonomy for object-oriented secure databases m olivier , s von solms",,"acm tods ,",
Yes,2303,42693,1,amalgamating knowledge bases acm trans . database syst . 1994,v subrahmanian,,,"amalgamating knowledge bases , univ vs subrahmanian",,,1992.0
Yes,2306,24599,1,formal aspects of concurrency control in long-duration transaction systems using the nt/pv model acm trans . database syst . 1994,"h korth , g speegle",,,"formal aspects of concurrency control in long-duration transaction systems using the nt/pv model hf korth , g speegle acm transactions on database systems ,",,,1994.0
Yes,2310,53793,1,formal query languages for secure relational databases acm trans . database syst .,"m winslett , k smith , x qian",,1994.0,"formal query languages for secure relational databases acm transactions on database systems ,","m winslett , k smith , x qian",,1994.0
Yes,2312,29125,1,"tracing the lineage of view data in a warehousing environment y cui , j widom , j wiener acm trans . database syst . 2000",,,,"tracing the lineage of vlew data in a warehousing environment y cui , j widom , jl wiener",,"technical report , stanford university database group , november",
Yes,2317,44825,1,a foundation for representing and quering moving objects acm trans . database syst .,"r gќting , m bіhlen , m erwig , c jensen , n lorentzos , m schneider , m vazirgiannis",,2000.0,"ba foundation for representing and querying moving objects , â ?? â ?? rh gã 1/4 ting , mh bã ¶ hlen , m erwig , cs jensen , na acm transactions on database",,,
Yes,2320,5341,1,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,"probabilistic temporal databases , i : algebra","a dekhtyar , r ross , vs subrahmanian","acm transactions on database systems ,",2001.0
Yes,2320,30053,1,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,"probabilistic temporal databases , i","a dekhtyar , r ross , vs subrahmanian","acm transactions on database systems ,",
Yes,2333,59732,1,"querying atsql databases with temporal logic j chomicki , d toman , m bіhlen",,acm trans . database syst .,2001.0,querying atsql databases with temporal logic,"fb vej , wl branch , o toronto",,
Yes,2336,31706,1,distributed query evaluation on semistructured data d suciu acm trans . database syst . 2002,,,,"distributed query evaluation on semistructured data d suciu acm transactions on database systems ,",,,2002.0
Yes,2339,22852,1,atomicity and isolation for transactional processes acm trans . database syst . 2002,"h schuldt , g alonso , c beeri , h schek",,,"atomicity and isolation for transactional processes acm transactions on database systems ,","h schuldt , g alonso , c beeri , hj schek",,2002.0
Yes,2345,56441,1,"disjunctive datalog t eiter , g gottlob , h mannila 1997",,acm trans . database syst .,,"disjunctive datalog acm transactions on database systems , 1997.0","t eiter , g gottlob , h mannila",,
Yes,2351,38886,1,"logical design for temporal databases with multiple granularities x wang , c bettini , a brodsky , s jajodia acm trans . database syst . 1997",,,,"logical design for temporal databases with multiple acm transactions on database systems ,","xs wang , c bettini , s jajodia",,
Yes,2353,55740,1,ensuring consistency in multidatabases by preserving two-level serializability 1998,"s mehrotra , r rastogi , h korth , a silberschatz",acm trans . database syst .,,"ensuring consistency in multidatabases by preserving two-level serializability acm transactions on database systems ,","s mehrotra , r rastogi , hf korth , a silberschatz",,1998.0
Yes,2355,6494,1,optimization techniques for queries with expensive methods acm trans . database syst . 1998,j hellerstein,,,"optimization techniques for queries with expensive methods acm transactions on database systems , 1998.0",jm hellerstein,,
Yes,2355,42537,1,optimization techniques for queries with expensive methods acm trans . database syst . 1998,j hellerstein,,,"optimization techniques for queries with expensive predicates acm transactions on database systems ,",jm hellerstein,,
Yes,2362,12060,1,temporal fds on complex objects j wijsen,,acm trans . database syst .,1999.0,"temporal fds on complex objects , acm tans database syst ,",j wijsen,,
Yes,2363,37616,1,broadcast protocols to support efficient retrieval from databases by mobile users acm trans . database syst . 1999,"a datta , d vandermeer , a celik , v kumar",,,broadcast protocols to support efficient and energy conserving retrieval from databases in mobile,"a datta , j kim , v kumar",,
Yes,2364,14781,1,"conceptual schema analysis : techniques and applications s castano , v antonellis , m fugini , b pernici 1998",,acm trans . database syst .,,"techniques and applications s castano , v de antonellis , mg fugini , b pernici , on acm transactions on database systems ,",,,
Yes,2365,8255,1,an access control model supporting periodicity constraints and temporal reasoning acm trans . database syst . 1998,"e bertino , c bettini , e ferrari , p samarati",,,"an access control model supporting periodicity constraints and temporal reasoning e bertino , c bettini , e ferrari , p samarati acm transactions on database systems , 1998.0",,,
Yes,2367,22118,1,towards a theory of cost management for digital libraries and electronic commerce,"a sistla , o wolfson , y yesha , r sloan",acm trans . database syst .,1998.0,"towards a theory of cost management for digital libraries ap sistla , o wolfson , y yesha , r sloan 1998.0",,,
Yes,2371,4524,1,"an ontological analysis of the relationship construct in conceptual modeling y wand , v storey , r weber acm trans . database syst .",,,1999.0,"an ontological analysis of the relationship construct in conceptual modeling acm transactions on database systems , 1999.0","y wand , vc storey , r weber",,
Yes,2372,932,1,distance browsing in spatial databases acm trans . database syst .,"g hjaltason , h samet",,1999.0,distance browsing in spatial databases 1999.0,"gr hjaltason , h samet","acm transactions on database systems ,",
Yes,2372,23049,1,distance browsing in spatial databases acm trans . database syst .,"g hjaltason , h samet",,1999.0,"distance browsing in spatial databases acm transactions on database systems ( tods ) ,","t sellis , n roussopoulos",,
Yes,2372,27585,1,distance browsing in spatial databases acm trans . database syst .,"g hjaltason , h samet",,1999.0,"distance browsing in spatial databases h samet , g hjaltason acm tods ,",,,
Yes,2374,52858,1,"optimization of queries with user-defined predicates s chaudhuri , k shim acm trans . database syst .",,,1999.0,optimization of predicates with user-defined predicates,"s chaudhuri , k shim","proceedings of 23rd international conference on very large & hellip ; ,",
Yes,2375,52227,1,"specification and implementation of exceptions in workflow management systems f casati , s ceri , s paraboschi , g pozzi acm trans . database syst . 1999",,,,"specification and implementation of exceptions in workflow management systems [ j ] f castai , s ceri",,"acm tods . sep ,",
Yes,2381,15249,1,update propagation strategies to improve freshness in lazy master replicated databases 2000,"e pacitti , e simon",vldb j.,,"update propagation strategies to improve fresimess in lazy master replicated databases [ j ] e paeitti , e simon",,"the vldb journal ,",
Yes,2381,50488,1,update propagation strategies to improve freshness in lazy master replicated databases 2000,"e pacitti , e simon",vldb j.,,"update propagation strategies to improve freshness in lazy master replicated databases e pacitti , e simon 2000.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2386,5774,1,"optimal clip ordering for multi-clip queries r ng , p shum 1998",,vldb j.,,optimal clip ordering for multi-clip queries p shum,,,1996.0
Yes,2393,25538,1,"learning response time for websources using query feedback and application in query optimization j gruser , l raschid , v zadorozhny , t zhan 2000",,vldb j.,,learning response time for websources using query feedback and application in query optimization 2000.0,"jr gruser , l raschid , v zadorozhny , t zhan","the vldb journal the international journal on very large & hellip ; ,",
Yes,2394,34523,1,"unql : a query language and algebra for semistructured data based on structural recursion p buneman , m fernandez , d suciu vldb j. 2000",,,,unql : a query language and algebra for semistructured data based on structural recursion 2000.0,"p buneman , m fernandez , d suciu","the vldb journal the international journal on very large & hellip ; ,",
Yes,2396,28322,1,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,"view management in multimedia databases sc kasim , e lemar , vs subrahmanian",,"the vldb journal ,",
Yes,2398,38582,1,"analysis of navigation behaviour in web sites integrating multiple information systems b berendt , m spiliopoulou 2000",,vldb j.,,analysis of navigation behaviour in web sites integrating multiple information systems,"b berednt , m spiliopoulou",the vldb journal,
Yes,2420,19019,1,"concurrency control in hierarchical multidatabase systems s mehrotra , h korth , a silberschatz vldb j. 1997",,,,"concurrency control in hierarchical multidatabase systems s mehrotra , hf korth , a silberschatz the vldb journal the international journal on very large & hellip ; ,",,,1997.0
Yes,2422,59374,1,a database model for object dynamics vldb j.,"m papazoglou , b krфmer",,1997.0,"a database model for dynamic objects m papazoglou , b kramer",,"vldb journal , 6 ( 2 ) :",
Yes,2426,55552,1,"scalable feature selection , classification and signature generation for organizing large text databases into hierarchical topic taxonomies s chakrabarti , b dom , r agrawal , p raghavan",,vldb j.,1998.0,"scalable feature selection , classification and signature generation for organizing large text s chakrabarti , b dom , r agrawal , p raghavan",,"the vldb journal the international journal on very large & hellip ; ,",1998.0
Yes,2428,43934,1,garbage collection in object-oriented databases using transactional cyclic reference counting vldb j. 1998,"p roy , s seshadri , a silberschatz , s sudarshan , s ashwin",,,garbage collection in object oriented databases using transactional cyclic reference counting s sudarshanl,,,
Yes,2428,47874,1,garbage collection in object-oriented databases using transactional cyclic reference counting vldb j. 1998,"p roy , s seshadri , a silberschatz , s sudarshan , s ashwin",,,"garbage collection in object-oriented databases using transactional cyclic reference counting p roy , s seshadri , a silberschatz , s sudarshan , s the vldb journal the international journal on very large & hellip ; , 1998.0",,,
Yes,2429,22625,1,"integrated document caching and prefetching in storage hierarchies based on markov-chain predictions a kraiss , g weikum",,vldb j.,1998.0,integrated document prefetching and caching in hierarchical storage based on markov-chain,"a kraiss , g weikum",vldb journal ( may,
Yes,2430,1866,1,integrating symbolic images into a multimedia database system using classification and abstraction approaches,"a soffer , h samet",vldb j.,1998.0,"integrating symbolic images into a multimedia database system using classification and abstraction a soffer , h samet the vldb journal the international journal on very large & hellip ; ,",,,1998.0
Yes,2438,1467,1,"maintenance of implication integrity constraints under updates to constraints n ishakbeyoglu , z жzsoyoglu vldb j.",,,1998.0,"maintenance of implication integrity constraints under updates to constraints ns ishakbeyoglu , zm ozsoyoglu the vldb journal the international journal on very large & hellip ; , 1998.0",,,
Yes,2439,30401,1,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues 1998","s deпloch , t hфrder , n mattos , b mitschang , j thomas",vldb j.,,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server s deã?loch , t hã $ rder , n mattos , b mitschang , j 1998.0",,"the vldb journal the international journal on very large & hellip ; ,",
Yes,2449,30020,1,efficient retrieval of similar shapes vldb j.,"d rafiei , a mendelzon",,2002.0,efficient retrieval of similar shapes,"d rafiei , ao mendelzon","the vldb journal the international journal on very large & hellip ; ,",2002.0
